"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Basic Care childrens ibuprofen","0113-7897-34","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","L Perrigo Company","0113-7897","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","08/10/2017","N/A","ANDA","1 BOTTLE in 1 CARTON (0113-7897-34)  > 240 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Basic Care ibuprofen","0113-0788-62","100 mg/1","TABLET, CHEWABLE","ORAL","ANDA076359","L. Perrigo Company","0113-0788","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","12/19/2017","N/A","ANDA","1 BOTTLE in 1 CARTON (0113-0788-62)  > 24 TABLET, CHEWABLE in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"basic care ibuprofen","0113-7131-06","200 mg/1","CAPSULE, LIQUID FILLED","ORAL","ANDA203599","L. Perrigo Company","0113-7131","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","10/10/2017","N/A","ANDA","1 BOTTLE in 1 CARTON (0113-7131-06)  > 160 CAPSULE, LIQUID FILLED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Basic Care Ibuprofen","0113-7604-82","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","L. Perrigo Company","0113-7604","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","08/10/2017","N/A","ANDA","1 BOTTLE in 1 CARTON (0113-7604-82)  > 200 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Basic Care Ibuprofen","0113-7604-90","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","L. Perrigo Company","0113-7604","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","08/10/2017","N/A","ANDA","500 TABLET, FILM COATED in 1 BOTTLE (0113-7604-90)","N/A","N/A","No","12/31/2019"
"Caldolor","66220-287-08","800 mg/8mL","INJECTION","INTRAVENOUS","NDA022348","Cumberland Pharmaceuticals Inc.","66220-287","ibuprofen","IBUPROFEN","HUMAN PRESCRIPTION DRUG","06/11/2009","N/A","NDA","25 VIAL in 1 CARTON (66220-287-08)  > 8 mL in 1 VIAL","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"care one ibuprofen","41520-057-05","50 mg/1.25mL","SUSPENSION","ORAL","ANDA075217","American Sales Company","41520-057","ibuprofen","IBUPROFEN","HUMAN OTC DRUG","05/11/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-057-05)  > 15 mL in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-166-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","American Sales Company","41520-166","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/28/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-166-26)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"care one ibuprofen","41520-166-28","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","American Sales Company","41520-166","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/28/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-166-28)  > 147 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"care one ibuprofen","41520-255-10","50 mg/1.25mL","SUSPENSION/ DROPS","ORAL","ANDA075217","American Sales Company","41520-255","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","05/16/2006","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-255-10)  > 30 mL in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Care One Ibuprofen","41520-521-62","100 mg/1","TABLET, CHEWABLE","ORAL","ANDA076359","American Sales Company","41520-521","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","05/21/2010","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-521-62)  > 24 TABLET, CHEWABLE in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"care one ibuprofen","41520-604-62","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","American Sales Company","41520-604","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/13/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-604-62)  > 24 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-604-71","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","American Sales Company","41520-604","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/13/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-604-71)  > 50 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-604-76","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","American Sales Company","41520-604","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/13/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-604-76)  > 120 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-604-78","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","American Sales Company","41520-604","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/13/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-604-78)  > 100 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-604-85","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","American Sales Company","41520-604","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/13/2004","N/A","ANDA","250 TABLET, FILM COATED in 1 BOTTLE (41520-604-85)","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-604-90","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","American Sales Company","41520-604","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/13/2004","N/A","ANDA","500 TABLET, FILM COATED in 1 BOTTLE (41520-604-90)","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-647-71","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","American Sales Company","41520-647","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/13/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-647-71)  > 50 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-647-76","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","American Sales Company","41520-647","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/13/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-647-76)  > 120 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-647-78","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","American Sales Company","41520-647","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/13/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-647-78)  > 100 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-647-85","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","American Sales Company","41520-647","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/13/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-647-85)  > 250 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-647-90","200 mg/1","TABLET, FILM COATED","ORAL","ANDA072096","American Sales Company","41520-647","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/13/2004","N/A","ANDA","500 TABLET, FILM COATED in 1 BOTTLE (41520-647-90)","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-660-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","American Sales Company","41520-660","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","05/04/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-660-26)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"care one ibuprofen","41520-660-28","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","American Sales Company","41520-660","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","05/04/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-660-28)  > 147 mL in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Care One ibuprofen","41520-685-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","American Sales Company","41520-685","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","08/01/2008","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-685-26)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"care one ibuprofen","41520-897-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","American Sales Company","41520-897","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/28/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-897-26)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"care one ibuprofen","41520-897-28","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","American Sales Company","41520-897","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/28/2004","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-897-28)  > 147 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"care one ibuprofen","41520-897-34","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","American Sales Company","41520-897","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/28/2004","N/A","ANDA","2 BOTTLE in 1 CARTON (41520-897-34)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Care One Ibuprofen PM","41520-050-27","38 mg/1,                         200  mg/1","TABLET, FILM COATED","ORAL","ANDA079113","American Sales Company","41520-050","diphenhydramine citrate and ibuprofen","DIPHENHYDRAMINE CITRATE;  IBUPROFEN","HUMAN OTC DRUG","02/20/2009","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-050-27)  > 80 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Care One Ibuprofen PM","41520-050-48","38 mg/1,                         200  mg/1","TABLET, FILM COATED","ORAL","ANDA079113","American Sales Company","41520-050","diphenhydramine citrate and ibuprofen","DIPHENHYDRAMINE CITRATE;  IBUPROFEN","HUMAN OTC DRUG","02/20/2009","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-050-48)  > 180 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Care One Ibuprofen PM","41520-050-58","38 mg/1,                         200  mg/1","TABLET, FILM COATED","ORAL","ANDA079113","American Sales Company","41520-050","diphenhydramine citrate and ibuprofen","DIPHENHYDRAMINE CITRATE;  IBUPROFEN","HUMAN OTC DRUG","02/20/2009","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-050-58)  > 40 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Care One Ibuprofen PM","41520-050-60","38 mg/1,                         200  mg/1","TABLET, FILM COATED","ORAL","ANDA079113","American Sales Company","41520-050","diphenhydramine citrate and ibuprofen","DIPHENHYDRAMINE CITRATE;  IBUPROFEN","HUMAN OTC DRUG","02/20/2009","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-050-60)  > 20 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Care One Ibuprofen PM","41520-050-82","38 mg/1,                         200  mg/1","TABLET, FILM COATED","ORAL","ANDA079113","American Sales Company","41520-050","diphenhydramine citrate and ibuprofen","DIPHENHYDRAMINE CITRATE;  IBUPROFEN","HUMAN OTC DRUG","02/20/2009","N/A","ANDA","200 TABLET, FILM COATED in 1 BOTTLE (41520-050-82)","N/A","N/A","No","12/31/2019"
"CAREALL Ibuprofen","51824-062-01","200 mg/1","TABLET","ORAL","part343","New World Imports","51824-062","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","03/15/2016","N/A","OTC MONOGRAPH NOT FINAL","100 TABLET in 1 BOTTLE (51824-062-01)","N/A","N/A","No","12/31/2019"
"CAREALL Ibuprofen","51824-064-01","200 mg/1","TABLET","ORAL","part343","New World Imports","51824-064","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","08/11/2017","N/A","OTC MONOGRAPH NOT FINAL","100 TABLET in 1 BOTTLE (51824-064-01)","N/A","N/A","No","12/31/2019"
"CareOne Ibuprofen","41520-495-71","200 mg/1","TABLET, FILM COATED","ORAL","ANDA077349","American Sales Company","41520-495","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","07/20/2016","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-495-71)  > 50 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"CareOne Ibuprofen","41520-495-78","200 mg/1","TABLET, FILM COATED","ORAL","ANDA077349","American Sales Company","41520-495","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","07/20/2016","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-495-78)  > 100 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"CareOne Ibuprofen","41520-695-71","200 mg/1","TABLET, FILM COATED","ORAL","ANDA077349","American Sales Company","41520-695","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","07/20/2016","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-695-71)  > 50 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"careone ibuprofen","41520-933-62","100 mg/1","TABLET, CHEWABLE","ORAL","ANDA076359","American Sales Company","41520-933","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","12/21/2017","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-933-62)  > 24 TABLET, CHEWABLE in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Careone ibuprofen junior strength","41520-600-62","100 mg/1","TABLET, CHEWABLE","ORAL","ANDA076359","American Sales Company","41520-600","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","05/21/2010","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-600-62)  > 24 TABLET, CHEWABLE in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"careone ibuprofen pm","41520-413-27","38 mg/1,                         200  mg/1","TABLET, FILM COATED","ORAL","ANDA079113","American Sales Company","41520-413","Diphenhydramine citrate, Ibuprofen","DIPHENHYDRAMINE CITRATE;  IBUPROFEN","HUMAN OTC DRUG","12/08/2011","N/A","ANDA","1 BOTTLE in 1 CARTON (41520-413-27)  > 80 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"childrens ibuprofen","37012-166-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","Shopko Stores Operating Co., LLC","37012-166","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","08/03/2016","N/A","ANDA","1 BOTTLE in 1 CARTON (37012-166-26)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","37012-685-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","Shopko Stores Operating Co., LLC","37012-685","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","08/10/2016","N/A","ANDA","1 BOTTLE in 1 CARTON (37012-685-26)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","37012-897-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","Shopko Stores Operating Co., LLC","37012-897","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","07/30/2013","N/A","ANDA","1 BOTTLE in 1 CARTON (37012-897-26)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Childrens Ibuprofen","37012-897-34","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","Shopko Stores Operating Co., LLC","37012-897","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","07/30/2013","N/A","ANDA","1 BOTTLE in 1 CARTON (37012-897-34)  > 237 mL in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"childrens ibuprofen","37808-200-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","H E B","37808-200","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","06/19/2002","N/A","ANDA","1 BOTTLE in 1 CARTON (37808-200-26)  > 120 mL in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Childrens Ibuprofen","68016-250-00","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Chain Drug Consortium, LLC","68016-250","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","12/06/2012","04/30/2019","ANDA","1 BOTTLE in 1 CARTON (68016-250-00)  > 237 mL in 1 BOTTLE","N/A","N/A","No","N/A"
"Childrens Ibuprofen","68016-255-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Chain Drug Consortium, LLC","68016-255","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","06/01/2006","N/A","ANDA","1 BOTTLE in 1 CARTON (68016-255-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","68016-261-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Chain Drug Consortium, LLC","68016-261","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","06/01/2006","N/A","ANDA","1 BOTTLE in 1 CARTON (68016-261-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","68016-262-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Chain Drug Consortium, LLC","68016-262","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","06/01/2006","N/A","ANDA","1 BOTTLE in 1 CARTON (68016-262-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","68016-263-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Chain Drug Consortium, LLC","68016-263","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","06/01/2006","N/A","ANDA","1 BOTTLE in 1 CARTON (68016-263-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"childrens ibuprofen","55312-685-26","100 mg/5mL","LIQUID","ORAL","ANDA074937","Western Family Foods Inc","55312-685","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","08/18/2008","N/A","ANDA","1 BOTTLE in 1 CARTON (55312-685-26)  > 120 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","55315-262-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Fred's Inc.","55315-262","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","03/24/2008","N/A","ANDA","1 BOTTLE in 1 CARTON (55315-262-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","55315-552-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Fred's Inc.","55315-552","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","06/01/2006","N/A","ANDA","1 BOTTLE in 1 CARTON (55315-552-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","0121-1836-05","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","Pharmaceutical Associates, Inc.","0121-1836","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","12/01/2014","N/A","ANDA","10 TRAY in 1 CASE (0121-1836-05)  > 10 CUP, UNIT-DOSE in 1 TRAY > 5 mL in 1 CUP, UNIT-DOSE","N/A","N/A","No","12/31/2019"
"childrens ibuprofen","41250-240-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","Meijer Distribution Inc","41250-240","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","09/07/2016","N/A","ANDA","1 BOTTLE in 1 CARTON (41250-240-26)  > 120 mL in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Childrens Ibuprofen","41250-419-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","Meijer Distribution Inc","41250-419","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/23/2014","N/A","ANDA","1 BOTTLE in 1 CARTON (41250-419-26)  > 120 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","41250-419-34","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","Meijer Distribution Inc","41250-419","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","04/23/2014","N/A","ANDA","1 BOTTLE in 1 CARTON (41250-419-34)  > 240 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"childrens ibuprofen","41250-626-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","Meijer Distribution Inc","41250-626","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","07/12/2017","N/A","ANDA","1 BOTTLE in 1 CARTON (41250-626-26)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"childrens ibuprofen","41250-685-26","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","Meijer Distribution Inc","41250-685","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","11/21/1994","N/A","ANDA","1 BOTTLE in 1 CARTON (41250-685-26)  > 120 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"childrens ibuprofen","41250-685-34","100 mg/5mL","SUSPENSION","ORAL","ANDA074937","Meijer Distribution Inc","41250-685","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","11/21/1994","N/A","ANDA","1 BOTTLE in 1 CARTON (41250-685-34)  > 240 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","55319-263-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Family Dollar Services Inc.","55319-263","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","02/23/2012","08/31/2019","ANDA","1 BOTTLE in 1 CARTON (55319-263-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","N/A"
"Childrens Ibuprofen","0363-1255-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Walgreen Company","0363-1255","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","05/24/2010","N/A","ANDA","1 BOTTLE in 1 CARTON (0363-1255-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","0363-1261-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Walgreen Company","0363-1261","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","05/24/2010","N/A","ANDA","1 BOTTLE in 1 CARTON (0363-1261-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","0363-1262-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Walgreen Company","0363-1262","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","05/24/2010","N/A","ANDA","1 BOTTLE in 1 CARTON (0363-1262-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","0363-1263-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Walgreen Company","0363-1263","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","05/24/2010","N/A","ANDA","1 BOTTLE in 1 CARTON (0363-1263-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Childrens Ibuprofen","0363-1761-94","100 mg/5mL","SUSPENSION","ORAL","ANDA074916","Walgreen Company","0363-1761","Ibuprofen","IBUPROFEN","HUMAN OTC DRUG","02/01/2018","N/A","ANDA","1 BOTTLE in 1 CARTON (0363-1761-94)  > 118 mL in 1 BOTTLE","N/A","N/A","No","12/31/2019"
