"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Flurbiprofen","68071-4436-4","100 mg/1","TABLET, FILM COATED","ORAL","ANDA074431","NuCare Pharmaceuticals,Inc.","68071-4436","Flurbiprofen","FLURBIPROFEN","HUMAN PRESCRIPTION DRUG","06/02/1995","N/A","ANDA","14 TABLET, FILM COATED in 1 BOTTLE (68071-4436-4)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Flurbiprofen","50090-0509-0","100 mg/1","TABLET, FILM COATED","ORAL","ANDA074431","A-S Medication Solutions","50090-0509","Flurbiprofen","FLURBIPROFEN","HUMAN PRESCRIPTION DRUG","06/02/1995","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (50090-0509-0)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Flurbiprofen  (E)","54868-3362-0"," "," "," "," ","Physicians Total Care, Inc."," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"Flurbiprofen  (E)","54868-3362-1"," "," "," "," ","Physicians Total Care, Inc."," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"Flurbiprofen  (E)","54868-3362-2"," "," "," "," ","Physicians Total Care, Inc."," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"Flurbiprofen  (E)","54569-3858-0"," "," "," "," ","A-S Medication Solutions"," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"FLURBIPROFEN  (E)","16590-096-30"," "," "," "," ","STAT RX USA LLC"," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"FLURBIPROFEN  (E)","16590-096-60"," "," "," "," ","STAT RX USA LLC"," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"FLURBIPROFEN  (E)","16590-096-90"," "," "," "," ","STAT RX USA LLC"," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"Flurbiprofen Sodium","63187-937-25",".3 mg/mL","SOLUTION/ DROPS","OPHTHALMIC","ANDA074447","Proficient Rx LP","63187-937","Flurbiprofen Sodium","FLURBIPROFEN SODIUM","HUMAN PRESCRIPTION DRUG","01/04/1995","N/A","ANDA","1 BOTTLE, DROPPER in 1 CARTON (63187-937-25)  > 2.5 mL in 1 BOTTLE, DROPPER","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Flurbiprofen Sodium","69292-722-25",".3 mg/mL","SOLUTION/ DROPS","OPHTHALMIC","ANDA074447","AMICI PHARMACEUTICALS LLC","69292-722","Flurbiprofen Sodium","FLURBIPROFEN SODIUM","HUMAN PRESCRIPTION DRUG","03/31/2018","N/A","ANDA","1 BOTTLE, DROPPER in 1 CARTON (69292-722-25)  > 2.5 mL in 1 BOTTLE, DROPPER","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Flurbiprofen Sodium","24208-314-25",".3 mg/mL","SOLUTION/ DROPS","OPHTHALMIC","ANDA074447","Bausch & Lomb Incorporated","24208-314","Flurbiprofen Sodium","FLURBIPROFEN SODIUM","HUMAN PRESCRIPTION DRUG","01/04/1995","N/A","ANDA","1 BOTTLE, DROPPER in 1 CARTON (24208-314-25)  > 2.5 mL in 1 BOTTLE, DROPPER","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Flurbiprofen Sodium","50090-0625-0",".3 mg/mL","SOLUTION/ DROPS","OPHTHALMIC","ANDA074447","A-S Medication Solutions","50090-0625","Flurbiprofen Sodium","FLURBIPROFEN SODIUM","HUMAN PRESCRIPTION DRUG","01/04/1995","N/A","ANDA","1 BOTTLE, DROPPER in 1 CARTON (50090-0625-0)  > 2.5 mL in 1 BOTTLE, DROPPER","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Flurbiprofen Sodium (U)","21695-615-25"," "," "," "," ","Rebel Distributors Corp"," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"FLURBIPROFEN SODIUM (U)","42254-023-25"," "," "," "," ","Rebel Distributors Corp"," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
