"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"DIFLUNISAL","52959-379-21","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","H. J. Harkins Company Inc.","52959-379","DIFLUNISAL","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","12/22/2017","N/A","ANDA","21 TABLET, FILM COATED in 1 CONTAINER (52959-379-21)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"DIFLUNISAL","52959-379-30","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","H. J. Harkins Company Inc.","52959-379","DIFLUNISAL","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","12/22/2017","N/A","ANDA","30 TABLET, FILM COATED in 1 CONTAINER (52959-379-30)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"DIFLUNISAL","52959-379-60","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","H. J. Harkins Company Inc.","52959-379","DIFLUNISAL","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","12/22/2017","N/A","ANDA","60 TABLET, FILM COATED in 1 CONTAINER (52959-379-60)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"DIFLUNISAL","52959-379-90","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","H. J. Harkins Company Inc.","52959-379","DIFLUNISAL","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","12/22/2017","N/A","ANDA","90 TABLET, FILM COATED in 1 CONTAINER (52959-379-90)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Diflunisal","70771-1083-0","500 mg/1","TABLET","ORAL","ANDA203547","Cadila Healthcare Limited","70771-1083","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","09/14/2017","N/A","ANDA","1000 TABLET in 1 BOTTLE (70771-1083-0)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Diflunisal","70771-1083-1","500 mg/1","TABLET","ORAL","ANDA203547","Cadila Healthcare Limited","70771-1083","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","09/14/2017","N/A","ANDA","100 TABLET in 1 BOTTLE (70771-1083-1)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Diflunisal","70771-1083-3","500 mg/1","TABLET","ORAL","ANDA203547","Cadila Healthcare Limited","70771-1083","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","09/14/2017","N/A","ANDA","30 TABLET in 1 BOTTLE (70771-1083-3)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Diflunisal","70771-1083-5","500 mg/1","TABLET","ORAL","ANDA203547","Cadila Healthcare Limited","70771-1083","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","09/14/2017","N/A","ANDA","500 TABLET in 1 BOTTLE (70771-1083-5)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Diflunisal","70771-1083-6","500 mg/1","TABLET","ORAL","ANDA203547","Cadila Healthcare Limited","70771-1083","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","09/14/2017","N/A","ANDA","60 TABLET in 1 BOTTLE (70771-1083-6)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Diflunisal","70771-1083-8","500 mg/1","TABLET","ORAL","ANDA203547","Cadila Healthcare Limited","70771-1083","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","09/14/2017","N/A","ANDA","10 BLISTER PACK in 1 CARTON (70771-1083-8)  > 10 TABLET in 1 BLISTER PACK","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Diflunisal","70771-1083-9","500 mg/1","TABLET","ORAL","ANDA203547","Cadila Healthcare Limited","70771-1083","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","09/14/2017","N/A","ANDA","90 TABLET in 1 BOTTLE (70771-1083-9)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"DIFLUNISAL","64980-181-01","500 mg/1","TABLET, FILM COATED","ORAL","ANDA202845","Rising Pharmaceuticals Inc.","64980-181","DIFLUNISAL","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","05/01/2012","N/A","ANDA","100 TABLET, FILM COATED in 1 BOTTLE (64980-181-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"DIFLUNISAL","64980-181-05","500 mg/1","TABLET, FILM COATED","ORAL","ANDA202845","Rising Pharmaceuticals Inc.","64980-181","DIFLUNISAL","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","05/01/2012","N/A","ANDA","500 TABLET, FILM COATED in 1 BOTTLE (64980-181-05)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"DIFLUNISAL","64980-181-06","500 mg/1","TABLET, FILM COATED","ORAL","ANDA202845","Rising Pharmaceuticals Inc.","64980-181","DIFLUNISAL","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","05/01/2012","N/A","ANDA","60 TABLET, FILM COATED in 1 BOTTLE (64980-181-06)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Diflunisal","55289-460-10","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","PD-Rx Pharmaceuticals, Inc.","55289-460","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","11/01/1992","N/A","ANDA","10 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (55289-460-10)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Diflunisal","55289-460-15","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","PD-Rx Pharmaceuticals, Inc.","55289-460","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","11/01/1992","N/A","ANDA","15 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (55289-460-15)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Diflunisal","55289-460-20","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","PD-Rx Pharmaceuticals, Inc.","55289-460","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","11/01/1992","N/A","ANDA","20 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (55289-460-20)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Diflunisal","55289-460-30","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","PD-Rx Pharmaceuticals, Inc.","55289-460","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","11/01/1992","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (55289-460-30)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Diflunisal","0093-0755-01","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","Teva Pharmaceuticals USA, Inc.","0093-0755","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","11/01/1992","N/A","ANDA","100 TABLET, FILM COATED in 1 BOTTLE (0093-0755-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Diflunisal","0093-0755-05","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","Teva Pharmaceuticals USA, Inc.","0093-0755","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","11/01/1992","N/A","ANDA","500 TABLET, FILM COATED in 1 BOTTLE (0093-0755-05)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Diflunisal","0093-0755-06","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","Teva Pharmaceuticals USA, Inc.","0093-0755","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","11/01/1992","N/A","ANDA","60 TABLET, FILM COATED in 1 BOTTLE (0093-0755-06)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"DIFLUNISAL","55700-559-60","500 mg/1","TABLET, FILM COATED","ORAL","ANDA202845","Lake Erie Medical DBA Quality Care Products LLC","55700-559","DIFLUNISAL","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","05/01/2012","N/A","ANDA","60 TABLET, FILM COATED in 1 BOTTLE (55700-559-60)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Diflunisal","68151-0848-0","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","Carilion Materials Management","68151-0848","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","11/01/1992","N/A","ANDA","1 TABLET, FILM COATED in 1 PACKAGE (68151-0848-0)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Diflunisal","60760-756-14","500 mg/1","TABLET, FILM COATED","ORAL","ANDA073673","St. Mary's Medical Park Pharmacy","60760-756","Diflunisal","DIFLUNISAL","HUMAN PRESCRIPTION DRUG","03/28/2018","N/A","ANDA","14 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (60760-756-14)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"DIFLUNISAL  (E)","50090-0450-2"," "," "," "," ","A-S Medication Solutions"," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"Diflunisal  (E)","54569-3658-0"," "," "," "," ","A-S Medication Solutions LLC"," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"Diflunisal  (E)","54569-3658-1"," "," "," "," ","A-S Medication Solutions LLC"," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"Diflunisal  (E)","54569-3658-2"," "," "," "," ","A-S Medication Solutions LLC"," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"Diflunisal  (E)","54868-3049-4"," "," "," "," ","Physicians Total Care, Inc."," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"Diflunisal  (E)","54868-3049-5"," "," "," "," ","Physicians Total Care, Inc."," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
"Diflunisal  (E)","54569-3658-4"," "," "," "," ","A-S Medication Solutions LLC"," "," "," "," "," ","N/A"," "," ","N/A","N/A","N/A"," "
