"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"SULINDAC","53489-479-02","200 mg/1","TABLET","ORAL","ANDA072051","Sun Pharmaceutical Industries, Inc.","53489-479","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","09/04/2009","N/A","ANDA","50 TABLET in 1 BOTTLE, PLASTIC (53489-479-02)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","53489-479-03","200 mg/1","TABLET","ORAL","ANDA072051","Sun Pharmaceutical Industries, Inc.","53489-479","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","09/04/2009","N/A","ANDA","250 TABLET in 1 BOTTLE, PLASTIC (53489-479-03)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","53489-479-05","200 mg/1","TABLET","ORAL","ANDA072051","Sun Pharmaceutical Industries, Inc.","53489-479","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","09/04/2009","N/A","ANDA","500 TABLET in 1 BOTTLE, PLASTIC (53489-479-05)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","53489-479-06","200 mg/1","TABLET","ORAL","ANDA072051","Sun Pharmaceutical Industries, Inc.","53489-479","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","09/04/2009","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (53489-479-06)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","49999-656-60","200 mg/1","TABLET","ORAL","ANDA071795","Lake Erie Medical DBA Quality Care Products LLC","49999-656","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","06/23/2010","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (49999-656-60)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","24658-770-01","150 mg/1","TABLET","ORAL","ANDA072710","PuraCap Laboratories LLC dba Blu Pharmaceuticals","24658-770","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","11/14/2016","N/A","ANDA","100 TABLET in 1 BOTTLE (24658-770-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","24658-770-05","150 mg/1","TABLET","ORAL","ANDA072710","PuraCap Laboratories LLC dba Blu Pharmaceuticals","24658-770","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","11/14/2016","N/A","ANDA","500 TABLET in 1 BOTTLE (24658-770-05)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","24658-771-01","200 mg/1","TABLET","ORAL","ANDA072711","PuraCap Laboratories LLC dba Blu Pharmaceuticals","24658-771","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","11/14/2016","N/A","ANDA","100 TABLET in 1 BOTTLE (24658-771-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","24658-771-05","200 mg/1","TABLET","ORAL","ANDA072711","PuraCap Laboratories LLC dba Blu Pharmaceuticals","24658-771","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","11/14/2016","N/A","ANDA","500 TABLET in 1 BOTTLE (24658-771-05)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","42806-011-01","200 mg/1","TABLET","ORAL","ANDA072711","Epic Pharma, LLC","42806-011","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","01/25/2010","N/A","ANDA","100 TABLET in 1 BOTTLE (42806-011-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","42806-011-05","200 mg/1","TABLET","ORAL","ANDA072711","Epic Pharma, LLC","42806-011","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","01/25/2010","N/A","ANDA","500 TABLET in 1 BOTTLE (42806-011-05)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","53489-479-10","200 mg/1","TABLET","ORAL","ANDA072051","Sun Pharmaceutical Industries, Inc.","53489-479","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","09/04/2009","N/A","ANDA","1000 TABLET in 1 BOTTLE, PLASTIC (53489-479-10)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","50090-0529-1","200 mg/1","TABLET","ORAL","ANDA072711","A-S Medication Solutions","50090-0529","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","01/25/2010","N/A","ANDA","30 TABLET in 1 BOTTLE (50090-0529-1)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","60429-697-01","150 mg/1","TABLET","ORAL","ANDA072050","Golden State Medical Supply, Inc.","60429-697","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/17/1991","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (60429-697-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","60429-697-05","150 mg/1","TABLET","ORAL","ANDA072050","Golden State Medical Supply, Inc.","60429-697","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/17/1991","N/A","ANDA","500 TABLET in 1 BOTTLE, PLASTIC (60429-697-05)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","60429-697-18","150 mg/1","TABLET","ORAL","ANDA072050","Golden State Medical Supply, Inc.","60429-697","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/17/1991","N/A","ANDA","180 TABLET in 1 BOTTLE, PLASTIC (60429-697-18)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","60429-698-01","200 mg/1","TABLET","ORAL","ANDA072051","Golden State Medical Supply, Inc.","60429-698","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/17/1991","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (60429-698-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","60429-698-05","200 mg/1","TABLET","ORAL","ANDA072051","Golden State Medical Supply, Inc.","60429-698","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/17/1991","N/A","ANDA","500 TABLET in 1 BOTTLE, PLASTIC (60429-698-05)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Sulindac","0904-6216-40","150 mg/1","TABLET","ORAL","ANDA072711","Major Pharmaceuticals","0904-6216","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","11/30/2010","N/A","ANDA","500 TABLET in 1 BOTTLE (0904-6216-40)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","0904-6217-40","200 mg/1","TABLET","ORAL","ANDA072711","Major Pharmaceuticals","0904-6217","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","11/30/2010","N/A","ANDA","500 TABLET in 1 BOTTLE (0904-6217-40)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","0904-6217-60","200 mg/1","TABLET","ORAL","ANDA072711","Major Pharmaceuticals","0904-6217","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","11/30/2010","N/A","ANDA","100 TABLET in 1 BOTTLE (0904-6217-60)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","71335-0535-1","200 mg/1","TABLET","ORAL","ANDA072711","Bryant Ranch Prepack","71335-0535","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","01/25/2010","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-0535-1)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","71335-0535-2","200 mg/1","TABLET","ORAL","ANDA072711","Bryant Ranch Prepack","71335-0535","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","01/25/2010","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-0535-2)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","71335-0535-3","200 mg/1","TABLET","ORAL","ANDA072711","Bryant Ranch Prepack","71335-0535","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","01/25/2010","N/A","ANDA","20 TABLET in 1 BOTTLE (71335-0535-3)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","71335-0535-4","200 mg/1","TABLET","ORAL","ANDA072711","Bryant Ranch Prepack","71335-0535","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","01/25/2010","N/A","ANDA","14 TABLET in 1 BOTTLE (71335-0535-4)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","0378-0531-01","200 mg/1","TABLET","ORAL","ANDA073039","Mylan Pharmaceuticals Inc.","0378-0531","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","06/22/1993","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (0378-0531-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","53808-0302-1","200 mg/1","TABLET","ORAL","ANDA072051","State of Florida DOH Central Pharmacy","53808-0302","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","07/01/2009","N/A","ANDA","30 TABLET in 1 BLISTER PACK (53808-0302-1)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","63629-3208-1","200 mg/1","TABLET","ORAL","ANDA071795","Bryant Ranch Prepack","63629-3208","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","30 TABLET in 1 BOTTLE (63629-3208-1)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Sulindac","63629-3208-2","200 mg/1","TABLET","ORAL","ANDA071795","Bryant Ranch Prepack","63629-3208","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","60 TABLET in 1 BOTTLE (63629-3208-2)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Sulindac","52959-195-14","200 mg/1","TABLET","ORAL","ANDA071795","H.J. Harkins Company, Inc.","52959-195","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","14 TABLET in 1 BOTTLE, PLASTIC (52959-195-14)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","52959-195-15","200 mg/1","TABLET","ORAL","ANDA071795","H.J. Harkins Company, Inc.","52959-195","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","15 TABLET in 1 BOTTLE, PLASTIC (52959-195-15)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","52959-195-18","200 mg/1","TABLET","ORAL","ANDA071795","H.J. Harkins Company, Inc.","52959-195","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","18 TABLET in 1 BOTTLE, PLASTIC (52959-195-18)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","52959-195-20","200 mg/1","TABLET","ORAL","ANDA071795","H.J. Harkins Company, Inc.","52959-195","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","20 TABLET in 1 BOTTLE, PLASTIC (52959-195-20)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","52959-195-28","200 mg/1","TABLET","ORAL","ANDA071795","H.J. Harkins Company, Inc.","52959-195","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","28 TABLET in 1 BOTTLE, PLASTIC (52959-195-28)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","52959-195-30","200 mg/1","TABLET","ORAL","ANDA071795","H.J. Harkins Company, Inc.","52959-195","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (52959-195-30)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","52959-195-60","200 mg/1","TABLET","ORAL","ANDA071795","H.J. Harkins Company, Inc.","52959-195","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (52959-195-60)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","50090-0528-4","200 mg/1","TABLET","ORAL","ANDA071795","A-S Medication Solutions","50090-0528","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","60 TABLET in 1 BOTTLE (50090-0528-4)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Sulindac","68151-2871-0","200 mg/1","TABLET","ORAL","ANDA071795","Carilion Materials Management","68151-2871","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","1 TABLET in 1 PACKAGE (68151-2871-0)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"Sulindac","68151-2872-0","200 mg/1","TABLET","ORAL","ANDA071795","Carilion Materials Management","68151-2872","Sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","04/03/1990","N/A","ANDA","1 TABLET in 1 PACKAGE (68151-2872-0)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","55700-682-60","200 mg/1","TABLET","ORAL","ANDA072711","Lake Erie Medical DBA Quality Care Products LLC","55700-682","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","09/14/2018","N/A","ANDA","60 TABLET in 1 BOTTLE (55700-682-60)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","71335-0535-5","200 mg/1","TABLET","ORAL","ANDA072711","Bryant Ranch Prepack","71335-0535","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","01/25/2010","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-0535-5)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","71335-0413-1","200 mg/1","TABLET","ORAL","ANDA072051","Bryant Ranch Prepack","71335-0413","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","09/04/2009","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-0413-1)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","71335-0413-2","200 mg/1","TABLET","ORAL","ANDA072051","Bryant Ranch Prepack","71335-0413","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","09/04/2009","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-0413-2)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","71335-0413-3","200 mg/1","TABLET","ORAL","ANDA072051","Bryant Ranch Prepack","71335-0413","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","09/04/2009","N/A","ANDA","20 TABLET in 1 BOTTLE (71335-0413-3)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","71335-0413-4","200 mg/1","TABLET","ORAL","ANDA072051","Bryant Ranch Prepack","71335-0413","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","09/04/2009","N/A","ANDA","14 TABLET in 1 BOTTLE (71335-0413-4)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"SULINDAC","71335-0413-5","200 mg/1","TABLET","ORAL","ANDA072051","Bryant Ranch Prepack","71335-0413","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","09/04/2009","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-0413-5)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2019"
"Sulindac","51079-667-20","200 mg/1","TABLET","ORAL","ANDA073039","Mylan Institutional Inc.","51079-667","sulindac","SULINDAC","HUMAN PRESCRIPTION DRUG","01/31/1997","N/A","ANDA","100 BLISTER PACK in 1 BOX, UNIT-DOSE (51079-667-20)  > 1 TABLET in 1 BLISTER PACK (51079-667-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","42806-011-10","200 mg/1","TABLET","ORAL","ANDA072711","Epic Pharma, LLC","42806-011","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","01/25/2010","N/A","ANDA","1000 TABLET in 1 BOTTLE (42806-011-10)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
"SULINDAC","42806-018-01","150 mg/1","TABLET","ORAL","ANDA072710","Epic Pharma, LLC","42806-018","SULINDAC","SULINDAC","HUMAN PRESCRIPTION DRUG","01/25/2010","N/A","ANDA","100 TABLET in 1 BOTTLE (42806-018-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC]","N/A","No","12/31/2018"
