"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Aleve","0280-6000-75","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6000","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","02/26/2014","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6000-75)  > 180 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve","0280-6010-01","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6010","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","07/26/2002","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6010-01)  > 100 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve","0280-6010-08","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6010","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","07/26/2002","N/A","NDA","1 VIAL in 1 CARTON (0280-6010-08)  > 8 TABLET in 1 VIAL","N/A","N/A","No","12/31/2018"
"Aleve","0280-6010-10","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6010","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","07/26/2002","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6010-10)  > 10 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve","0280-6010-24","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6010","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","07/26/2002","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6010-24)  > 24 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve","0280-6010-50","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6010","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","07/26/2002","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6010-50)  > 50 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve","0280-6020-20","220 mg/1","TABLET, COATED","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6020","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","08/01/2002","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6020-20)  > 20 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve","0280-6020-40","220 mg/1","TABLET, COATED","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6020","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","08/01/2002","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6020-40)  > 40 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve","0280-6020-80","220 mg/1","TABLET, COATED","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6020","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","08/01/2002","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6020-80)  > 80 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve","0280-6050-01","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6050","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","11/11/2013","N/A","NDA","100 TABLET in 1 BOTTLE (0280-6050-01)","N/A","N/A","No","12/31/2018"
"Aleve","0280-6050-27","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6050","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","11/11/2013","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6050-27)  > 270 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve","0280-6050-50","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6050","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","11/11/2013","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6050-50)  > 50 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve","0280-6060-20","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6060","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","07/26/2002","N/A","NDA","200 TABLET in 1 BOTTLE (0280-6060-20)","N/A","N/A","No","12/31/2018"
"Aleve","0280-6060-25","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6060","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","07/26/2002","N/A","NDA","250 TABLET in 1 BOTTLE (0280-6060-25)","N/A","N/A","No","12/31/2018"
"Aleve","0280-6060-32","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6060","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","07/26/2002","N/A","NDA","320 TABLET in 1 BOTTLE (0280-6060-32)","N/A","N/A","No","12/31/2018"
"Aleve","0280-6070-40","220 mg/1","TABLET, COATED","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6070","NAPROXEN SODIUM","NAPROXEN SODIUM","HUMAN OTC DRUG","08/01/2002","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6070-40)  > 40 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve","0280-6080-16","220 mg/1","CAPSULE, LIQUID FILLED","ORAL","NDA021920","Bayer HealthCare LLC.","0280-6080","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","02/20/2007","N/A","NDA","160 CAPSULE, LIQUID FILLED in 1 BOTTLE, PLASTIC (0280-6080-16)","N/A","N/A","No","12/31/2018"
"Aleve","0280-6080-20","220 mg/1","CAPSULE, LIQUID FILLED","ORAL","NDA021920","Bayer HealthCare LLC.","0280-6080","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","02/20/2007","N/A","NDA","1 BOTTLE, PLASTIC in 1 CARTON (0280-6080-20)  > 20 CAPSULE, LIQUID FILLED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aleve","0280-6080-40","220 mg/1","CAPSULE, LIQUID FILLED","ORAL","NDA021920","Bayer HealthCare LLC.","0280-6080","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","02/20/2007","N/A","NDA","1 BOTTLE, PLASTIC in 1 CARTON (0280-6080-40)  > 40 CAPSULE, LIQUID FILLED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aleve","0280-6080-80","220 mg/1","CAPSULE, LIQUID FILLED","ORAL","NDA021920","Bayer HealthCare LLC.","0280-6080","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","02/20/2007","N/A","NDA","1 BOTTLE, PLASTIC in 1 CARTON (0280-6080-80)  > 80 CAPSULE, LIQUID FILLED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aleve","0280-6091-80","220 mg/1","CAPSULE, LIQUID FILLED","ORAL","NDA021920","Bayer HealthCare LLC.","0280-6091","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","02/28/2007","N/A","NDA","1 BOTTLE, PLASTIC in 1 CARTON (0280-6091-80)  > 80 CAPSULE, LIQUID FILLED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aleve Back and Muscle Pain","0280-6092-10","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6092","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","01/26/2018","N/A","NDA","1 BOTTLE in 1 CARTON (0280-6092-10)  > 100 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aleve Back and Muscle Pain","0280-6092-24","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6092","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","01/26/2018","N/A","NDA","1 BOTTLE, PLASTIC in 1 CARTON (0280-6092-24)  > 24 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"Aleve Back and Muscle Pain","0280-6092-50","220 mg/1","TABLET","ORAL","NDA020204","Bayer HealthCare LLC.","0280-6092","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","01/26/2018","N/A","NDA","1 BOTTLE, PLASTIC in 1 CARTON (0280-6092-50)  > 50 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"Aleve PM","0280-1200-02","25 mg/1,                         220  mg/1","TABLET, FILM COATED","ORAL","NDA205352","Bayer HealthCare LLC.","0280-1200","DIPHENHYDRAMINE HYDROCHLORIDE and NAPROXEN SODIUM","DIPHENHYDRAMINE HYDROCHLORIDE;  NAPROXEN SODIUM","HUMAN OTC DRUG","09/09/2014","N/A","NDA","2 TABLET, FILM COATED in 1 POUCH (0280-1200-02)","N/A","N/A","No","12/31/2018"
"Aleve PM","0280-1200-20","25 mg/1,                         220  mg/1","TABLET, FILM COATED","ORAL","NDA205352","Bayer HealthCare LLC.","0280-1200","DIPHENHYDRAMINE HYDROCHLORIDE and NAPROXEN SODIUM","DIPHENHYDRAMINE HYDROCHLORIDE;  NAPROXEN SODIUM","HUMAN OTC DRUG","09/09/2014","N/A","NDA","1 BOTTLE in 1 CARTON (0280-1200-20)  > 20 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve PM","0280-1200-40","25 mg/1,                         220  mg/1","TABLET, FILM COATED","ORAL","NDA205352","Bayer HealthCare LLC.","0280-1200","DIPHENHYDRAMINE HYDROCHLORIDE and NAPROXEN SODIUM","DIPHENHYDRAMINE HYDROCHLORIDE;  NAPROXEN SODIUM","HUMAN OTC DRUG","09/09/2014","N/A","NDA","1 BOTTLE in 1 CARTON (0280-1200-40)  > 40 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve PM","0280-1200-80","25 mg/1,                         220  mg/1","TABLET, FILM COATED","ORAL","NDA205352","Bayer HealthCare LLC.","0280-1200","DIPHENHYDRAMINE HYDROCHLORIDE and NAPROXEN SODIUM","DIPHENHYDRAMINE HYDROCHLORIDE;  NAPROXEN SODIUM","HUMAN OTC DRUG","09/09/2014","N/A","NDA","1 BOTTLE in 1 CARTON (0280-1200-80)  > 80 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aleve-D Sinus and Cold","0280-6090-10","220 mg/1,                         120  mg/1","TABLET","ORAL","ANDA076518","Bayer HealthCare LLC.","0280-6090","naproxen sodium, pseudeoephedrine hydrochloride","NAPROXEN SODIUM;  PSEUDOEPHEDRINE HYDROCHLORIDE","HUMAN OTC DRUG","01/01/2014","N/A","ANDA","1 BLISTER PACK in 1 CARTON (0280-6090-10)  > 10 TABLET in 1 BLISTER PACK","N/A","N/A","No","12/31/2018"
"Aleve-D Sinus and Cold","0280-6090-20","220 mg/1,                         120  mg/1","TABLET","ORAL","ANDA076518","Bayer HealthCare LLC.","0280-6090","naproxen sodium, pseudeoephedrine hydrochloride","NAPROXEN SODIUM;  PSEUDOEPHEDRINE HYDROCHLORIDE","HUMAN OTC DRUG","01/01/2014","N/A","ANDA","2 BLISTER PACK in 1 CARTON (0280-6090-20)  > 10 TABLET in 1 BLISTER PACK","N/A","N/A","No","12/31/2018"
"Aleve-D Sinus and Headache","0280-6045-10","220 mg/1,                         120  mg/1","TABLET","ORAL","ANDA076518","Bayer HealthCare LLC.","0280-6045","naproxen sodium, pseudoephedrine hydrochloride","NAPROXEN SODIUM;  PSEUDOEPHEDRINE HYDROCHLORIDE","HUMAN OTC DRUG","01/01/2014","N/A","ANDA","1 BLISTER PACK in 1 CARTON (0280-6045-10)  > 10 TABLET in 1 BLISTER PACK","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","37205-744-71","220 mg/1","TABLET","ORAL","ANDA079096","Cardinal Health (Leader)","37205-744","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","08/30/2012","N/A","ANDA","1 BOTTLE in 1 BOX (37205-744-71)  > 50 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","37205-744-78","220 mg/1","TABLET","ORAL","ANDA079096","Cardinal Health (Leader)","37205-744","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","08/30/2012","N/A","ANDA","1 BOTTLE in 1 BOX (37205-744-78)  > 100 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","37808-068-24","220 mg/1","TABLET","ORAL","ANDA079096","H E B","37808-068","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","09/30/2015","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (37808-068-24)  > 24 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","37808-259-62","220 mg/1","TABLET","ORAL","ANDA074661","H E B","37808-259","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","02/24/1997","N/A","ANDA","1 BOTTLE in 1 CARTON (37808-259-62)  > 24 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","37808-259-71","220 mg/1","TABLET","ORAL","ANDA074661","H E B","37808-259","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","02/24/1997","N/A","ANDA","1 BOTTLE in 1 CARTON (37808-259-71)  > 50 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","55315-168-01","220 mg/1","TABLET","ORAL","ANDA079096","Freds Inc","55315-168","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","09/30/2015","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (55315-168-01)  > 100 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","55315-168-24","220 mg/1","TABLET","ORAL","ANDA079096","Freds Inc","55315-168","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","09/30/2015","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (55315-168-24)  > 24 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","55315-168-50","220 mg/1","TABLET","ORAL","ANDA079096","Freds Inc","55315-168","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","09/30/2015","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (55315-168-50)  > 50 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","55315-169-24","220 mg/1","TABLET","ORAL","ANDA079096","Freds Inc","55315-169","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","09/30/2015","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (55315-169-24)  > 24 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","55315-255-01","220 mg/1","TABLET","ORAL","ANDA091353","Freds Inc","55315-255","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","03/28/2014","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (55315-255-01)  > 100 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","55315-255-24","220 mg/1","TABLET","ORAL","ANDA091353","Freds Inc","55315-255","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","03/28/2014","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (55315-255-24)  > 24 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","55315-255-50","220 mg/1","TABLET","ORAL","ANDA091353","Freds Inc","55315-255","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","03/28/2014","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (55315-255-50)  > 50 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","55315-256-24","220 mg/1","TABLET","ORAL","ANDA091353","Freds Inc","55315-256","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","08/31/2014","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (55315-256-24)  > 24 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","55319-174-20","220 mg/1","CAPSULE, LIQUID FILLED","ORAL","NDA021920","Family Dollar (FAMILY WELLNESS)","55319-174","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","12/31/2017","N/A","NDA","1 BOTTLE, PLASTIC in 1 BOX (55319-174-20)  > 20 CAPSULE, LIQUID FILLED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"all day pain relief","0363-0938-82","200 mg/1","TABLET, FILM COATED","ORAL","ANDA074661","Walgreen Company","0363-0938","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","07/31/2014","N/A","ANDA","200 TABLET, FILM COATED in 1 BOTTLE (0363-0938-82)","N/A","N/A","No","12/31/2019"
"All Day Pain Relief","59726-023-02","220 mg/1","TABLET","ORAL","ANDA091353","P and L Development of New York Corporation (ReadyInCase)","59726-023","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","06/30/2014","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (59726-023-02)  > 200 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","59726-169-15","220 mg/1","TABLET","ORAL","ANDA079096","P & L Development, LLC","59726-169","Naproxen sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","02/28/2014","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (59726-169-15)  > 15 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"All Day Pain Relief","59726-256-15","220 mg/1","TABLET","ORAL","ANDA091353","P & L Development, LLC","59726-256","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","03/28/2014","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (59726-256-15)  > 15 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"All Day Pain Relief","70005-008-02","220 mg/1","TABLET","ORAL","ANDA091353","We Care Distributor Inc.","70005-008","Naproxen Sodium Tablets, 220 mg","NAPROXEN SODIUM","HUMAN OTC DRUG","09/30/2011","N/A","ANDA","2 POUCH in 1 POUCH (70005-008-02)  > 2 TABLET in 1 POUCH","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","70005-008-25","220 mg/1","TABLET","ORAL","ANDA091353","We Care Distributor Inc.","70005-008","Naproxen Sodium Tablets, 220 mg","NAPROXEN SODIUM","HUMAN OTC DRUG","09/30/2011","N/A","ANDA","25 POUCH in 1 BOX (70005-008-25)  > 2 TABLET in 1 POUCH","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","70005-008-50","220 mg/1","TABLET","ORAL","ANDA091353","We Care Distributor Inc.","70005-008","Naproxen Sodium Tablets, 220 mg","NAPROXEN SODIUM","HUMAN OTC DRUG","09/30/2011","N/A","ANDA","50 POUCH in 1 BOX (70005-008-50)  > 2 TABLET in 1 POUCH","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","63940-174-40","220 mg/1","CAPSULE, LIQUID FILLED","ORAL","NDA021920","Harmon Stores","63940-174","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","07/31/2015","N/A","NDA","1 BOTTLE, PLASTIC in 1 BOX (63940-174-40)  > 40 CAPSULE, LIQUID FILLED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"All Day Pain Relief","55319-604-12","220 mg/1","TABLET, FILM COATED","ORAL","ANDA204872","Family Dollar Services Inc","55319-604","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","01/23/2017","N/A","ANDA","1 BOTTLE, PLASTIC in 1 CARTON (55319-604-12)  > 100 TABLET, FILM COATED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"All Day Pain Relief","0363-0168-01","220 mg/1","TABLET","ORAL","ANDA079096","Walgreens","0363-0168","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","03/31/2014","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (0363-0168-01)  > 100 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"All Day Pain Relief","0363-0168-24","220 mg/1","TABLET","ORAL","ANDA079096","Walgreens","0363-0168","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","03/31/2014","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (0363-0168-24)  > 24 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"All Day Pain Relief","0363-0169-01","220 mg/1","TABLET","ORAL","ANDA079096","Walgreens","0363-0169","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","03/31/2014","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (0363-0169-01)  > 100 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","0363-0169-24","220 mg/1","TABLET","ORAL","ANDA079096","Walgreens","0363-0169","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","03/31/2014","N/A","ANDA","1 BOTTLE, PLASTIC in 1 BOX (0363-0169-24)  > 24 TABLET in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"All Day Pain Relief","0363-0368-37","220 mg/1","TABLET, FILM COATED","ORAL","ANDA074661","Walgreen Company","0363-0368","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","01/14/1997","N/A","ANDA","1 BOTTLE in 1 CARTON (0363-0368-37)  > 270 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"All Day Pain Relief","0363-0368-52","220 mg/1","TABLET, FILM COATED","ORAL","ANDA074661","Walgreen Company","0363-0368","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","01/14/1997","N/A","ANDA","10 TABLET, FILM COATED in 1 VIAL (0363-0368-52)","N/A","N/A","No","12/31/2019"
"All Day Pain Relief","0363-0368-61","220 mg/1","TABLET, FILM COATED","ORAL","ANDA074661","Walgreen Company","0363-0368","Naproxen Sodium","NAPROXEN SODIUM","HUMAN OTC DRUG","01/14/1997","N/A","ANDA","600 TABLET, FILM COATED in 1 BOTTLE (0363-0368-61)","N/A","N/A","No","12/31/2019"
